station,valid, tmpf ,  relh ,  skyc1 ,  skyc2 ,  skyc3
ORD,2016-05-03 18:55,62.60,42.00,BKN,M,M
ORD,2016-05-03 19:05,62.60,42.00,BKN,M,M
ORD,2016-05-03 19:10,62.60,42.00,BKN,M,M
ORD,2016-05-03 19:15,62.60,42.00,BKN,M,M
ORD,2016-05-03 19:20,62.60,42.00,BKN,M,M
ORD,2016-05-03 19:30,62.60,42.00,FEW,M,M
ORD,2016-05-03 19:35,62.60,42.00,FEW,M,M
ORD,2016-05-03 19:45,62.60,42.00,CLR,M,M
ORD,2016-05-03 19:50,62.60,42.00,BKN,M,M
ORD,2016-05-03 19:51,62.06,42.51,BKN,OVC,M
ORD,2016-05-03 19:55,62.60,42.00,BKN,M,M
ORD,2016-05-03 20:05,60.80,44.76,SCT,M,M
ORD,2016-05-03 20:10,62.60,42.00,SCT,M,M
ORD,2016-05-03 20:15,60.80,44.76,BKN,M,M
ORD,2016-05-03 20:20,60.80,44.76,BKN,M,M
ORD,2016-05-03 20:25,60.80,44.76,BKN,M,M
ORD,2016-05-03 20:30,60.80,44.76,BKN,M,M
ORD,2016-05-03 20:35,60.80,44.76,OVC,M,M
ORD,2016-05-03 20:40,60.80,44.76,OVC,M,M
ORD,2016-05-03 20:45,60.80,44.76,OVC,M,M
ORD,2016-05-03 20:50,60.80,44.76,BKN,M,M
ORD,2016-05-03 20:51,60.98,45.74,BKN,OVC,M
ORD,2016-05-03 20:55,60.80,44.76,OVC,M,M
ORD,2016-05-03 21:00,60.80,44.76,OVC,M,M
ORD,2016-05-03 21:05,60.80,44.76,BKN,M,M
ORD,2016-05-03 21:10,60.80,44.76,BKN,M,M
ORD,2016-05-03 21:20,60.80,44.76,OVC,M,M
ORD,2016-05-03 21:25,60.80,44.76,OVC,M,M
ORD,2016-05-03 21:30,60.80,44.76,BKN,M,M
ORD,2016-05-03 21:40,60.80,44.76,OVC,M,M
ORD,2016-05-03 21:45,60.80,44.76,BKN,M,M
ORD,2016-05-03 21:51,60.08,47.22,BKN,OVC,M
ORD,2016-05-03 21:55,60.80,44.76,BKN,M,M
ORD,2016-05-03 22:00,60.80,44.76,OVC,M,M
ORD,2016-05-03 22:05,60.80,44.76,BKN,M,M
ORD,2016-05-03 22:10,60.80,44.76,BKN,M,M
ORD,2016-05-03 22:15,59.00,47.72,SCT,M,M
ORD,2016-05-03 22:20,60.80,44.76,SCT,M,M
ORD,2016-05-03 22:25,60.80,44.76,SCT,M,M
ORD,2016-05-03 22:35,60.80,44.76,BKN,M,M
ORD,2016-05-03 22:40,59.00,47.72,BKN,M,M
ORD,2016-05-03 22:45,60.80,44.76,BKN,BKN,M
ORD,2016-05-03 22:50,60.80,44.76,BKN,OVC,M
ORD,2016-05-03 22:51,60.08,47.22,BKN,OVC,M
ORD,2016-05-03 22:55,60.80,44.76,OVC,M,M
ORD,2016-05-03 23:00,60.80,44.76,OVC,M,M
ORD,2016-05-03 23:10,59.00,47.72,OVC,M,M
ORD,2016-05-03 23:15,59.00,47.72,BKN,M,M
ORD,2016-05-03 23:20,59.00,47.72,BKN,M,M
ORD,2016-05-03 23:25,59.00,47.72,BKN,M,M
ORD,2016-05-03 23:30,59.00,47.72,SCT,SCT,M
ORD,2016-05-03 23:35,59.00,51.18,FEW,SCT,M
ORD,2016-05-03 23:45,57.20,58.52,SCT,SCT,BKN
ORD,2016-05-03 23:51,57.92,53.20,SCT,SCT,OVC
ORD,2016-05-03 23:55,59.00,51.18,BKN,BKN,OVC
ORD,2016-05-04 00:00,57.20,54.60,BKN,BKN,OVC
ORD,2016-05-04 00:10,57.20,54.60,BKN,OVC,M
ORD,2016-05-04 00:15,57.20,54.60,FEW,BKN,OVC
ORD,2016-05-04 00:20,57.20,54.60,FEW,BKN,OVC
ORD,2016-05-04 00:25,57.20,54.60,SCT,BKN,OVC
ORD,2016-05-04 00:40,57.20,58.52,BKN,OVC,M
ORD,2016-05-04 00:45,57.20,58.52,BKN,OVC,M
ORD,2016-05-04 00:50,57.20,58.52,BKN,OVC,M
ORD,2016-05-04 00:51,57.02,57.29,BKN,OVC,M
ORD,2016-05-04 00:55,57.20,58.52,BKN,OVC,M
ORD,2016-05-04 01:00,57.20,58.52,BKN,OVC,M
ORD,2016-05-04 01:05,57.20,58.52,BKN,OVC,M
ORD,2016-05-04 01:10,57.20,58.52,BKN,OVC,M
ORD,2016-05-04 01:15,55.40,66.91,FEW,BKN,OVC
ORD,2016-05-04 01:20,55.40,66.91,FEW,BKN,OVC
ORD,2016-05-04 01:25,53.96,74.48,SCT,BKN,OVC
ORD,2016-05-04 01:30,51.98,82.87,SCT,BKN,OVC
ORD,2016-05-04 01:35,51.80,81.74,BKN,BKN,OVC
ORD,2016-05-04 01:40,51.80,81.74,BKN,OVC,M
ORD,2016-05-04 01:45,51.80,81.74,OVC,M,M
ORD,2016-05-04 01:50,51.80,81.74,BKN,OVC,M
ORD,2016-05-04 01:51,51.08,85.67,BKN,OVC,M
ORD,2016-05-04 01:55,51.80,81.74,OVC,M,M
ORD,2016-05-04 01:58,51.80,81.74,OVC,M,M
ORD,2016-05-04 02:00,51.80,81.74,OVC,M,M
ORD,2016-05-04 02:05,50.00,87.37,OVC,M,M
ORD,2016-05-04 02:10,50.00,87.37,OVC,M,M
ORD,2016-05-04 02:15,50.00,87.37,BKN,OVC,M
ORD,2016-05-04 02:25,50.00,87.37,BKN,OVC,M
ORD,2016-05-04 02:30,50.00,87.37,BKN,OVC,M
ORD,2016-05-04 02:40,50.00,87.37,OVC,M,M
ORD,2016-05-04 02:45,50.00,87.37,OVC,M,M
ORD,2016-05-04 02:50,50.00,87.37,OVC,M,M
ORD,2016-05-04 02:51,50.00,89.17,SCT,OVC,M
ORD,2016-05-04 02:55,50.00,87.37,OVC,M,M
ORD,2016-05-04 03:00,50.00,87.37,OVC,M,M
ORD,2016-05-04 03:05,48.20,93.45,OVC,M,M
ORD,2016-05-04 03:10,48.20,93.45,OVC,M,M
ORD,2016-05-04 03:15,48.20,93.45,OVC,M,M
ORD,2016-05-04 03:17,48.92,92.84,OVC,M,M
ORD,2016-05-04 03:20,48.20,93.45,OVC,M,M
ORD,2016-05-04 03:25,48.20,93.45,OVC,M,M
ORD,2016-05-04 03:30,48.20,93.45,OVC,M,M
ORD,2016-05-04 03:35,48.20,93.45,OVC,M,M
ORD,2016-05-04 03:40,48.20,93.45,OVC,M,M
ORD,2016-05-04 03:45,50.00,93.50,OVC,M,M
ORD,2016-05-04 03:51,48.92,92.84,OVC,M,M
ORD,2016-05-04 03:55,48.20,93.45,BKN,OVC,M
ORD,2016-05-04 04:00,48.20,93.45,FEW,OVC,M
ORD,2016-05-04 04:05,50.00,87.37,SCT,BKN,OVC
ORD,2016-05-04 04:10,50.00,87.37,BKN,BKN,OVC
ORD,2016-05-04 04:15,50.00,87.37,FEW,BKN,OVC
ORD,2016-05-04 04:20,48.20,93.45,FEW,BKN,OVC
ORD,2016-05-04 04:25,48.20,93.45,BKN,OVC,M
ORD,2016-05-04 04:30,48.20,93.45,BKN,OVC,M
ORD,2016-05-04 04:31,50.00,89.17,BKN,OVC,M
ORD,2016-05-04 04:35,50.00,87.37,BKN,OVC,M
ORD,2016-05-04 04:45,50.00,87.37,BKN,OVC,M
ORD,2016-05-04 04:50,50.00,87.37,SCT,OVC,M
ORD,2016-05-04 04:51,50.00,89.17,FEW,BKN,OVC
ORD,2016-05-04 04:55,50.00,87.37,SCT,OVC,M
ORD,2016-05-04 04:59,48.92,92.84,SCT,BKN,OVC
ORD,2016-05-04 05:00,48.20,93.45,SCT,BKN,OVC
ORD,2016-05-04 05:05,48.20,93.45,BKN,OVC,M
ORD,2016-05-04 05:07,48.02,92.81,BKN,OVC,M
ORD,2016-05-04 05:10,48.20,93.45,BKN,BKN,OVC
ORD,2016-05-04 05:13,48.02,92.81,SCT,BKN,OVC
ORD,2016-05-04 05:20,48.20,93.45,SCT,BKN,OVC
ORD,2016-05-04 05:22,48.02,92.81,SCT,BKN,OVC
ORD,2016-05-04 05:25,48.20,93.45,SCT,BKN,OVC
ORD,2016-05-04 05:30,48.20,93.45,SCT,BKN,OVC
ORD,2016-05-04 05:31,48.02,96.02,SCT,BKN,BKN
ORD,2016-05-04 05:35,46.40,93.40,SCT,BKN,BKN
ORD,2016-05-04 05:40,46.40,81.34,SCT,BKN,BKN
ORD,2016-05-04 05:45,46.40,81.34,SCT,BKN,BKN
ORD,2016-05-04 05:50,44.60,81.20,SCT,BKN,OVC
ORD,2016-05-04 05:51,44.96,82.38,SCT,BKN,BKN
ORD,2016-05-04 05:55,44.60,81.20,FEW,BKN,OVC
ORD,2016-05-04 06:05,44.60,81.20,FEW,BKN,OVC
ORD,2016-05-04 06:10,44.60,81.20,FEW,BKN,BKN
ORD,2016-05-04 06:15,44.60,81.20,FEW,BKN,BKN
ORD,2016-05-04 06:20,44.60,81.20,FEW,SCT,BKN
ORD,2016-05-04 06:22,46.04,79.07,FEW,SCT,BKN
ORD,2016-05-04 06:25,44.60,81.20,FEW,SCT,BKN
ORD,2016-05-04 06:30,44.60,81.20,FEW,SCT,BKN
ORD,2016-05-04 06:35,44.60,81.20,FEW,SCT,SCT
ORD,2016-05-04 06:40,46.40,75.84,FEW,FEW,SCT
ORD,2016-05-04 06:50,46.40,75.84,FEW,SCT,M
ORD,2016-05-04 06:51,46.04,79.07,FEW,SCT,M
ORD,2016-05-04 06:55,46.40,75.84,BKN,M,M
ORD,2016-05-04 07:00,46.40,75.84,BKN,M,M
ORD,2016-05-04 07:05,46.40,81.34,BKN,M,M
ORD,2016-05-04 07:15,46.40,81.34,SCT,M,M
ORD,2016-05-04 07:20,46.40,81.34,FEW,SCT,M
ORD,2016-05-04 07:25,46.40,81.34,FEW,SCT,M
ORD,2016-05-04 07:30,48.20,76.01,FEW,M,M
ORD,2016-05-04 07:35,48.20,76.01,FEW,SCT,M
ORD,2016-05-04 07:40,46.40,81.34,FEW,BKN,M
ORD,2016-05-04 07:43,48.02,76.53,FEW,BKN,M
ORD,2016-05-04 07:45,48.20,76.01,FEW,BKN,M
ORD,2016-05-04 07:50,48.20,81.47,FEW,BKN,M
ORD,2016-05-04 07:51,48.02,79.79,SCT,BKN,M
ORD,2016-05-04 07:55,48.20,76.01,BKN,BKN,M
ORD,2016-05-04 07:58,48.02,79.79,BKN,OVC,M
ORD,2016-05-04 08:00,48.20,81.47,BKN,BKN,M
ORD,2016-05-04 08:05,48.20,81.47,BKN,BKN,M
ORD,2016-05-04 08:10,48.20,81.47,BKN,BKN,M
ORD,2016-05-04 08:15,48.20,76.01,BKN,BKN,BKN
ORD,2016-05-04 08:20,48.20,76.01,SCT,BKN,BKN
ORD,2016-05-04 08:25,48.20,76.01,SCT,BKN,BKN
ORD,2016-05-04 08:30,48.20,76.01,SCT,BKN,BKN
ORD,2016-05-04 08:40,48.20,70.88,SCT,SCT,BKN
ORD,2016-05-04 08:45,48.20,66.05,SCT,BKN,BKN
ORD,2016-05-04 08:46,48.20,66.05,SCT,BKN,BKN
ORD,2016-05-04 08:50,48.20,70.88,FEW,BKN,BKN
ORD,2016-05-04 08:51,48.92,68.51,FEW,BKN,BKN
ORD,2016-05-04 08:55,50.00,66.27,FEW,BKN,BKN
ORD,2016-05-04 09:00,51.80,61.99,FEW,BKN,BKN
ORD,2016-05-04 09:10,51.80,61.99,BKN,BKN,M
ORD,2016-05-04 09:15,50.00,66.27,BKN,BKN,M
ORD,2016-05-04 09:20,48.20,70.88,BKN,BKN,M
ORD,2016-05-04 09:25,48.20,70.88,BKN,OVC,M
ORD,2016-05-04 09:35,48.20,70.88,BKN,OVC,M
ORD,2016-05-04 09:40,48.20,70.88,BKN,OVC,M
ORD,2016-05-04 09:45,50.00,61.76,BKN,OVC,M
ORD,2016-05-04 09:50,50.00,61.76,SCT,BKN,M
ORD,2016-05-04 09:51,50.00,63.08,SCT,BKN,M
ORD,2016-05-04 10:00,48.20,66.05,FEW,OVC,M
ORD,2016-05-04 10:05,48.20,66.05,SCT,OVC,M
ORD,2016-05-04 10:10,48.20,66.05,BKN,OVC,M
ORD,2016-05-04 10:12,48.02,67.92,BKN,OVC,M
ORD,2016-05-04 10:15,48.20,66.05,BKN,OVC,M
ORD,2016-05-04 10:20,48.20,66.05,OVC,M,M
ORD,2016-05-04 10:25,48.20,66.05,OVC,M,M
ORD,2016-05-04 10:30,46.40,70.68,OVC,M,M
ORD,2016-05-04 10:35,48.20,61.52,OVC,M,M
ORD,2016-05-04 10:40,48.20,66.05,OVC,M,M
ORD,2016-05-04 10:45,48.20,66.05,OVC,M,M
ORD,2016-05-04 10:50,48.20,66.05,OVC,M,M
ORD,2016-05-04 10:51,48.02,65.56,OVC,M,M
ORD,2016-05-04 10:55,48.20,66.05,OVC,M,M
ORD,2016-05-04 11:00,48.20,66.05,BKN,M,M
ORD,2016-05-04 11:05,48.20,66.05,BKN,M,M
ORD,2016-05-04 11:10,51.80,61.99,BKN,M,M
ORD,2016-05-04 11:15,50.00,61.76,BKN,BKN,M
ORD,2016-05-04 11:20,48.20,66.05,BKN,BKN,M
ORD,2016-05-04 11:25,50.00,61.76,BKN,BKN,M
ORD,2016-05-04 11:30,48.20,61.52,BKN,BKN,M
ORD,2016-05-04 11:35,48.20,66.05,BKN,OVC,M
ORD,2016-05-04 11:45,48.20,66.05,OVC,M,M
ORD,2016-05-04 11:50,50.00,61.76,OVC,M,M
ORD,2016-05-04 11:51,50.00,60.89,OVC,M,M
ORD,2016-05-04 11:55,48.20,61.52,OVC,M,M
ORD,2016-05-04 12:00,48.20,66.05,BKN,OVC,M
ORD,2016-05-04 12:05,48.20,61.52,BKN,OVC,M
ORD,2016-05-04 12:10,50.00,61.76,BKN,OVC,M
ORD,2016-05-04 12:15,50.00,57.52,BKN,OVC,M
ORD,2016-05-04 12:20,48.20,61.52,BKN,OVC,M
ORD,2016-05-04 12:25,48.20,61.52,BKN,OVC,M
ORD,2016-05-04 12:30,48.20,66.05,BKN,OVC,M
ORD,2016-05-04 12:35,48.20,66.05,OVC,M,M
ORD,2016-05-04 12:45,48.20,61.52,OVC,M,M
ORD,2016-05-04 12:50,48.20,61.52,OVC,M,M
ORD,2016-05-04 12:51,48.02,62.82,OVC,M,M
ORD,2016-05-04 13:05,48.20,61.52,OVC,M,M
ORD,2016-05-04 13:10,48.20,61.52,OVC,M,M
ORD,2016-05-04 13:20,48.20,61.52,BKN,OVC,M
ORD,2016-05-04 13:25,50.00,61.76,BKN,BKN,OVC
ORD,2016-05-04 13:30,48.20,66.05,BKN,OVC,M
ORD,2016-05-04 13:40,48.20,61.52,SCT,OVC,M
ORD,2016-05-04 13:45,48.20,61.52,FEW,BKN,OVC
ORD,2016-05-04 13:51,50.00,60.89,FEW,BKN,OVC
ORD,2016-05-04 13:55,51.80,57.77,SCT,BKN,OVC
ORD,2016-05-04 14:00,51.80,57.77,FEW,BKN,OVC
ORD,2016-05-04 14:05,50.00,57.52,FEW,OVC,M
ORD,2016-05-04 14:10,50.00,57.52,SCT,OVC,M
ORD,2016-05-04 14:15,50.00,57.52,SCT,OVC,M
ORD,2016-05-04 14:20,50.00,57.52,BKN,OVC,M
ORD,2016-05-04 14:25,50.00,57.52,BKN,OVC,M
ORD,2016-05-04 14:30,50.00,57.52,BKN,OVC,M
ORD,2016-05-04 14:35,50.00,57.52,BKN,OVC,M
ORD,2016-05-04 14:40,50.00,57.52,BKN,OVC,M
ORD,2016-05-04 14:45,50.00,57.52,OVC,M,M
ORD,2016-05-04 14:50,50.00,57.52,OVC,M,M
ORD,2016-05-04 14:51,50.00,58.34,OVC,M,M
ORD,2016-05-04 14:55,50.00,57.52,OVC,M,M
ORD,2016-05-04 15:00,48.20,66.05,OVC,M,M
ORD,2016-05-04 15:05,46.40,70.68,OVC,M,M
ORD,2016-05-04 15:06,46.94,70.74,BKN,OVC,M
ORD,2016-05-04 15:10,46.40,70.68,OVC,M,M
ORD,2016-05-04 15:15,46.40,70.68,OVC,M,M
ORD,2016-05-04 15:25,46.40,70.68,OVC,M,M
ORD,2016-05-04 15:30,46.40,70.68,OVC,M,M
ORD,2016-05-04 15:35,46.40,70.68,OVC,M,M
ORD,2016-05-04 15:40,46.40,70.68,BKN,OVC,M
ORD,2016-05-04 15:45,46.40,70.68,BKN,OVC,M
ORD,2016-05-04 15:50,46.40,70.68,BKN,OVC,M
ORD,2016-05-04 15:51,48.02,65.56,SCT,OVC,M
ORD,2016-05-04 15:55,48.20,66.05,SCT,BKN,OVC
ORD,2016-05-04 16:00,50.00,61.76,FEW,SCT,OVC
ORD,2016-05-04 16:05,48.20,66.05,FEW,BKN,OVC
ORD,2016-05-04 16:10,50.00,61.76,SCT,BKN,OVC
ORD,2016-05-04 16:15,50.00,66.27,BKN,OVC,M
ORD,2016-05-04 16:20,48.20,66.05,SCT,BKN,OVC
ORD,2016-05-04 16:25,50.00,61.76,SCT,BKN,OVC
ORD,2016-05-04 16:30,48.20,66.05,OVC,M,M
ORD,2016-05-04 16:35,50.00,61.76,OVC,M,M
ORD,2016-05-04 16:40,48.20,66.05,OVC,M,M
ORD,2016-05-04 16:45,48.20,66.05,OVC,M,M
ORD,2016-05-04 16:50,50.00,61.76,OVC,M,M
ORD,2016-05-04 16:51,50.00,63.08,OVC,M,M
ORD,2016-05-04 16:55,50.00,61.76,BKN,OVC,M
ORD,2016-05-04 17:05,50.00,61.76,BKN,BKN,OVC
ORD,2016-05-04 17:10,50.00,61.76,BKN,OVC,M
ORD,2016-05-04 17:15,50.00,61.76,SCT,OVC,M
ORD,2016-05-04 17:25,50.00,61.76,BKN,OVC,M
ORD,2016-05-04 17:30,50.00,61.76,BKN,OVC,M
ORD,2016-05-04 17:35,50.00,61.76,BKN,OVC,M
ORD,2016-05-04 17:40,50.00,61.76,BKN,OVC,M
ORD,2016-05-04 17:45,48.20,66.05,BKN,OVC,M
ORD,2016-05-04 17:50,48.20,66.05,BKN,OVC,M
ORD,2016-05-04 17:51,48.92,65.67,BKN,OVC,M
ORD,2016-05-04 18:00,48.20,66.05,BKN,OVC,M
ORD,2016-05-04 18:10,46.40,70.68,SCT,OVC,M
ORD,2016-05-04 18:20,46.40,70.68,FEW,OVC,M
ORD,2016-05-04 18:25,46.40,65.83,FEW,BKN,OVC
ORD,2016-05-04 18:30,46.40,65.83,OVC,M,M
ORD,2016-05-04 18:35,46.40,65.83,BKN,OVC,M
ORD,2016-05-04 18:40,46.40,65.83,BKN,OVC,M
ORD,2016-05-04 18:45,44.60,70.48,BKN,OVC,M
ORD,2016-05-04 18:51,44.96,70.52,SCT,BKN,M
ORD,2016-05-04 18:55,44.60,70.48,FEW,OVC,M
ORD,2016-05-04 19:00,44.60,70.48,FEW,OVC,M
ORD,2016-05-04 19:05,44.60,70.48,OVC,M,M
ORD,2016-05-04 19:10,44.60,70.48,OVC,M,M
ORD,2016-05-04 19:15,44.60,70.48,OVC,M,M
ORD,2016-05-04 19:20,44.60,70.48,OVC,M,M
ORD,2016-05-04 19:25,44.60,70.48,OVC,M,M
ORD,2016-05-04 19:30,44.60,70.48,OVC,M,M
ORD,2016-05-04 19:35,44.60,70.48,OVC,M,M
ORD,2016-05-04 19:40,44.60,70.48,OVC,M,M
ORD,2016-05-04 19:45,44.60,70.48,BKN,M,M
ORD,2016-05-04 19:50,44.60,70.48,BKN,M,M
ORD,2016-05-04 19:51,44.06,70.42,BKN,M,M
ORD,2016-05-04 19:55,44.60,70.48,OVC,M,M
ORD,2016-05-04 20:00,44.60,70.48,OVC,M,M
ORD,2016-05-04 20:05,44.60,70.48,OVC,M,M
ORD,2016-05-04 20:10,44.60,70.48,OVC,M,M
ORD,2016-05-04 20:15,44.60,70.48,OVC,M,M
ORD,2016-05-04 20:25,44.60,70.48,OVC,M,M
ORD,2016-05-04 20:30,44.60,70.48,OVC,M,M
ORD,2016-05-04 20:35,44.60,70.48,OVC,M,M
ORD,2016-05-04 20:40,44.60,70.48,OVC,M,M
ORD,2016-05-04 20:45,44.60,70.48,OVC,M,M
ORD,2016-05-04 20:50,44.60,70.48,BKN,M,M
ORD,2016-05-04 20:51,44.06,70.42,BKN,M,M
ORD,2016-05-04 21:00,44.60,70.48,BKN,M,M
ORD,2016-05-04 21:10,42.80,75.50,SCT,M,M
ORD,2016-05-04 21:15,42.80,75.50,BKN,M,M
ORD,2016-05-04 21:20,42.80,70.28,SCT,M,M
ORD,2016-05-04 21:25,42.80,75.50,BKN,M,M
ORD,2016-05-04 21:35,42.80,70.28,SCT,M,M
ORD,2016-05-04 21:40,42.80,70.28,SCT,M,M
ORD,2016-05-04 21:45,42.80,70.28,FEW,M,M
ORD,2016-05-04 21:50,42.80,70.28,FEW,SCT,M
ORD,2016-05-04 21:51,42.98,70.30,FEW,SCT,M
ORD,2016-05-04 21:55,42.80,70.28,FEW,M,M
ORD,2016-05-04 22:10,42.80,70.28,SCT,M,M
ORD,2016-05-04 22:15,42.80,70.28,BKN,M,M
ORD,2016-05-04 22:25,42.80,70.28,BKN,M,M
ORD,2016-05-04 22:30,42.80,70.28,OVC,M,M
ORD,2016-05-04 22:35,42.80,70.28,OVC,M,M
ORD,2016-05-04 22:40,42.80,70.28,OVC,M,M
ORD,2016-05-04 22:45,42.80,70.28,OVC,M,M
ORD,2016-05-04 22:50,42.80,70.28,BKN,M,M
ORD,2016-05-04 22:51,42.98,70.30,BKN,BKN,M
ORD,2016-05-04 23:00,42.80,70.28,OVC,M,M
ORD,2016-05-04 23:05,42.80,70.28,OVC,M,M
ORD,2016-05-04 23:10,42.80,70.28,OVC,M,M
ORD,2016-05-04 23:15,42.80,70.28,OVC,M,M
ORD,2016-05-04 23:20,42.80,70.28,OVC,M,M
ORD,2016-05-04 23:25,42.80,70.28,OVC,M,M
ORD,2016-05-04 23:30,42.80,70.28,BKN,M,M
ORD,2016-05-04 23:35,42.80,70.28,BKN,M,M
ORD,2016-05-04 23:40,42.80,70.28,SCT,M,M
ORD,2016-05-04 23:45,42.80,70.28,BKN,M,M
ORD,2016-05-04 23:50,42.80,70.28,BKN,M,M
ORD,2016-05-04 23:51,42.08,72.78,BKN,M,M
ORD,2016-05-04 23:55,42.80,70.28,BKN,M,M
ORD,2016-05-05 00:00,42.80,70.28,BKN,M,M
ORD,2016-05-05 00:05,42.80,70.28,SCT,OVC,M
ORD,2016-05-05 00:10,42.80,70.28,BKN,OVC,M
ORD,2016-05-05 00:15,42.80,70.28,BKN,OVC,M
ORD,2016-05-05 00:20,42.80,70.28,BKN,OVC,M
ORD,2016-05-05 00:25,42.80,70.28,OVC,M,M
ORD,2016-05-05 00:30,42.80,70.28,OVC,M,M
ORD,2016-05-05 00:35,42.80,70.28,OVC,M,M
ORD,2016-05-05 00:45,42.80,70.28,BKN,BKN,M
ORD,2016-05-05 00:50,42.80,70.28,BKN,BKN,M
ORD,2016-05-05 00:51,42.98,67.81,BKN,BKN,M
ORD,2016-05-05 00:55,42.80,70.28,SCT,BKN,M
ORD,2016-05-05 01:05,42.80,70.28,SCT,SCT,BKN
ORD,2016-05-05 01:10,42.80,70.28,FEW,BKN,M
ORD,2016-05-05 01:15,42.80,70.28,FEW,SCT,M
ORD,2016-05-05 01:20,42.80,70.28,SCT,M,M
ORD,2016-05-05 01:25,42.80,70.28,BKN,M,M
ORD,2016-05-05 01:30,42.80,70.28,BKN,M,M
ORD,2016-05-05 01:35,42.80,70.28,SCT,M,M
ORD,2016-05-05 01:40,42.80,70.28,BKN,M,M
ORD,2016-05-05 01:50,42.80,70.28,BKN,M,M
ORD,2016-05-05 01:51,42.98,67.81,BKN,M,M
ORD,2016-05-05 01:55,42.80,70.28,BKN,M,M
ORD,2016-05-05 02:00,42.80,70.28,OVC,M,M
ORD,2016-05-05 02:05,42.80,70.28,OVC,M,M
ORD,2016-05-05 02:20,42.80,70.28,OVC,M,M
ORD,2016-05-05 02:25,42.80,70.28,OVC,M,M
ORD,2016-05-05 02:30,42.80,70.28,OVC,M,M
ORD,2016-05-05 02:35,42.80,70.28,OVC,M,M
ORD,2016-05-05 02:39,42.98,67.81,OVC,M,M
ORD,2016-05-05 02:40,42.80,70.28,OVC,M,M
ORD,2016-05-05 02:45,42.80,70.28,OVC,M,M
ORD,2016-05-05 02:50,42.80,70.28,OVC,M,M
ORD,2016-05-05 02:51,42.98,67.81,OVC,M,M
ORD,2016-05-05 02:55,42.80,70.28,OVC,M,M
ORD,2016-05-05 03:00,42.80,70.28,OVC,M,M
ORD,2016-05-05 03:05,42.80,70.28,OVC,M,M
ORD,2016-05-05 03:20,42.80,70.28,OVC,M,M
ORD,2016-05-05 03:25,42.80,70.28,OVC,M,M
ORD,2016-05-05 03:30,42.80,70.28,OVC,M,M
ORD,2016-05-05 03:35,42.80,70.28,SCT,OVC,M
ORD,2016-05-05 03:39,42.98,67.81,SCT,OVC,M
ORD,2016-05-05 03:40,42.80,70.28,SCT,OVC,M
ORD,2016-05-05 03:45,42.80,70.28,FEW,BKN,OVC
ORD,2016-05-05 03:51,42.98,67.81,FEW,SCT,OVC
ORD,2016-05-05 03:55,42.80,70.28,FEW,SCT,OVC
ORD,2016-05-05 04:00,42.80,70.28,FEW,BKN,OVC
ORD,2016-05-05 04:05,42.80,70.28,FEW,BKN,OVC
ORD,2016-05-05 04:10,42.80,70.28,SCT,OVC,M
ORD,2016-05-05 04:20,42.80,70.28,FEW,OVC,M
ORD,2016-05-05 04:25,42.80,70.28,OVC,M,M
ORD,2016-05-05 04:30,42.80,70.28,OVC,M,M
ORD,2016-05-05 04:35,42.80,70.28,OVC,M,M
ORD,2016-05-05 04:40,42.80,70.28,OVC,M,M
ORD,2016-05-05 04:45,42.80,70.28,OVC,M,M
ORD,2016-05-05 04:50,42.80,70.28,FEW,BKN,M
ORD,2016-05-05 04:51,42.08,70.20,FEW,BKN,M
ORD,2016-05-05 04:55,42.80,70.28,OVC,M,M
ORD,2016-05-05 05:05,42.80,70.28,OVC,M,M
ORD,2016-05-05 05:15,42.80,70.28,BKN,M,M
ORD,2016-05-05 05:20,42.80,70.28,BKN,M,M
ORD,2016-05-05 05:25,41.00,75.33,BKN,M,M
ORD,2016-05-05 05:30,41.00,75.33,SCT,M,M
ORD,2016-05-05 05:35,41.00,75.33,FEW,M,M
ORD,2016-05-05 05:40,41.00,75.33,FEW,SCT,M
ORD,2016-05-05 05:45,41.00,75.33,SCT,M,M
ORD,2016-05-05 05:50,41.00,75.33,FEW,SCT,M
ORD,2016-05-05 05:51,41.00,73.19,FEW,SCT,SCT
ORD,2016-05-05 05:55,41.00,75.33,SCT,M,M
ORD,2016-05-05 06:05,41.00,75.33,SCT,M,M
ORD,2016-05-05 06:10,41.00,75.33,FEW,M,M
ORD,2016-05-05 06:15,41.00,75.33,FEW,M,M
ORD,2016-05-05 06:20,41.00,75.33,CLR,M,M
ORD,2016-05-05 06:25,41.00,75.33,CLR,M,M
ORD,2016-05-05 06:30,41.00,75.33,CLR,M,M
ORD,2016-05-05 06:35,41.00,75.33,CLR,M,M
ORD,2016-05-05 06:40,41.00,75.33,CLR,M,M
ORD,2016-05-05 06:45,41.00,75.33,CLR,M,M
ORD,2016-05-05 06:50,42.80,70.28,FEW,SCT,SCT
ORD,2016-05-05 06:51,42.08,72.78,FEW,SCT,SCT
ORD,2016-05-05 06:55,42.80,70.28,CLR,M,M
ORD,2016-05-05 07:00,42.80,70.28,CLR,M,M
ORD,2016-05-05 07:05,42.80,70.28,CLR,M,M
ORD,2016-05-05 07:10,42.80,70.28,CLR,M,M
ORD,2016-05-05 07:15,42.80,70.28,CLR,M,M
ORD,2016-05-05 07:20,42.80,70.28,CLR,M,M
ORD,2016-05-05 07:25,42.80,75.50,CLR,M,M
ORD,2016-05-05 07:30,42.80,70.28,CLR,M,M
